payment_id,customer_id,rental_id,amount,payment_date
28414,558,7424,0.99,2017-04-27 15:42:45-04
28415,558,8523,2.99,2017-04-29 08:46:53-04
28416,558,8858,4.99,2017-04-29 22:13:01-04
28417,558,8889,2.99,2017-04-29 23:08:09-04
28418,559,3674,5.99,2017-04-06 07:31:39-04
28419,559,4120,4.99,2017-04-07 05:35:29-04
28420,559,4370,7.99,2017-04-07 18:34:02-04
28421,559,5396,1.99,2017-04-09 18:11:18-04
28422,559,6201,4.99,2017-04-11 10:46:33-04
28423,559,6915,2.99,2017-04-12 20:56:35-04
28424,559,7169,1.99,2017-04-27 06:20:05-04
28425,559,7680,1.99,2017-04-28 01:27:34-04
28426,559,8631,1.99,2017-04-29 12:36:32-04
28427,559,9134,0.99,2017-04-30 08:28:47-04
28428,559,9877,2.99,2017-04-30 12:10:23-04
28429,559,10146,2.99,2017-04-30 20:46:22-04
28430,560,3941,4.99,2017-04-06 19:49:03-04
28431,560,4298,2.99,2017-04-07 14:55:51-04
28432,560,4375,9.99,2017-04-07 18:48:55-04
28433,560,4453,0.99,2017-04-07 22:01:05-04
28434,560,5208,2.99,2017-04-09 09:45:22-04
28435,560,6410,4.99,2017-04-11 21:36:32-04
28436,560,6945,2.99,2017-04-26 22:03:55-04
28437,560,7202,4.99,2017-04-27 07:28:46-04
28438,560,7891,3.99,2017-04-28 09:12:22-04
28439,560,8753,2.99,2017-04-29 17:44:16-04
28440,560,8861,5.99,2017-04-29 22:15:55-04
28441,560,8906,4.99,2017-04-29 23:50:05-04
28442,560,9265,0.99,2017-04-30 13:23:51-04
28443,560,9895,5.99,2017-04-30 12:36:22-04
28444,561,6361,2.99,2017-04-11 19:37:40-04
28445,561,6435,0.99,2017-04-11 22:44:45-04
28446,561,6621,0.99,2017-04-12 07:25:56-04
28447,561,6843,4.99,2017-04-12 17:42:31-04
28448,561,7698,0.99,2017-04-28 02:12:40-04
28449,561,8504,10.99,2017-04-29 07:48:42-04
28450,561,9839,7.99,2017-04-30 10:49:42-04
28451,562,4732,5.99,2017-04-08 11:38:11-04
28452,562,4802,4.99,2017-04-08 15:23:43-04
28453,562,5360,0.99,2017-04-09 16:42:29-04
28454,562,6065,6.99,2017-04-11 02:54:17-04
28455,562,6607,8.99,2017-04-12 06:37:16-04
28456,562,7166,3.99,2017-04-27 06:05:22-04
28457,562,7430,2.99,2017-04-27 15:54:40-04
28458,562,7560,2.99,2017-04-27 20:48:43-04
28459,562,8132,0.99,2017-04-28 18:25:57-04
28460,563,4106,1.99,2017-04-07 05:02:01-04
28461,563,4436,0.99,2017-04-07 21:20:30-04
28462,563,4565,3.99,2017-04-08 03:40:54-04
28463,563,4629,6.99,2017-04-08 06:59:52-04
28464,563,4711,2.99,2017-04-08 10:35:24-04
28465,563,4776,5.99,2017-04-08 14:12:46-04
28466,563,4808,3.99,2017-04-08 15:31:15-04
28467,563,4825,4.99,2017-04-08 16:11:27-04
28468,563,4883,0.99,2017-04-08 18:15:24-04
28469,563,5406,0.99,2017-04-09 18:41:49-04
28470,563,6326,2.99,2017-04-11 17:35:21-04
28471,563,7612,0.99,2017-04-27 22:40:21-04
28472,563,8262,1.99,2017-04-28 23:39:44-04
28473,563,8610,5.99,2017-04-29 11:53:28-04
28474,563,8632,6.99,2017-04-29 12:39:51-04
28475,563,8812,7.99,2017-04-29 20:16:06-04
28476,564,4196,2.99,2017-04-07 09:34:59-04
28477,564,4385,0.99,2017-04-07 19:17:04-04
28478,564,6973,2.99,2017-04-26 23:00:30-04
28479,564,7470,10.99,2017-04-27 17:29:29-04
28480,564,8426,4.99,2017-04-29 05:36:14-04
28481,564,8874,0.99,2017-04-29 22:43:11-04
28482,564,9063,3.99,2017-04-30 05:53:00-04
28483,564,9929,2.99,2017-04-30 13:45:50-04
28484,564,10129,6.99,2017-04-30 20:10:01-04
28485,565,3470,0.99,2017-04-05 21:17:50-04
28486,565,3838,2.99,2017-04-06 14:58:09-04
28487,565,4413,2.99,2017-04-07 20:28:30-04
28488,565,5020,0.99,2017-04-09 00:36:22-04
28489,565,5124,4.99,2017-04-09 05:53:45-04
28490,565,6264,2.99,2017-04-11 14:11:01-04
28491,565,6627,2.99,2017-04-12 07:45:12-04
28492,565,6699,0.99,2017-04-12 11:13:47-04
28493,565,7242,5.99,2017-04-27 08:54:17-04
28494,565,9628,2.99,2017-04-30 03:19:37-04
28495,565,10025,5.99,2017-04-30 16:57:35-04
28496,566,3663,4.99,2017-04-06 06:44:13-04
28497,566,3943,0.99,2017-04-06 19:50:43-04
28498,566,3998,3.99,2017-04-06 22:17:46-04
28499,566,5079,9.99,2017-04-09 03:49:06-04
28500,566,6365,2.99,2017-04-11 19:46:06-04
28501,566,7677,2.99,2017-04-28 01:25:03-04
28502,566,7941,0.99,2017-04-28 11:15:46-04
28503,566,8118,2.99,2017-04-28 17:50:48-04
28504,566,8157,6.99,2017-04-28 19:35:11-04
28505,566,8257,2.99,2017-04-28 23:31:46-04
28506,566,8305,1.99,2017-04-29 01:37:13-04
28507,566,8660,6.99,2017-04-29 13:55:25-04
28508,566,8710,0.99,2017-04-29 15:54:29-04
28509,566,8797,4.99,2017-04-29 19:39:03-04
28510,566,9101,4.99,2017-04-30 07:15:39-04
28511,566,9470,4.99,2017-04-30 21:29:57-04
28512,566,9688,3.99,2017-04-30 05:24:34-04
28513,566,9915,2.99,2017-04-30 13:20:52-04
28514,567,3769,5.99,2017-04-06 11:39:59-04
28515,567,4457,0.99,2017-04-07 22:14:04-04
28516,567,4576,0.99,2017-04-08 04:19:45-04
28517,567,4949,4.99,2017-04-08 21:25:36-04
28518,567,6358,2.99,2017-04-11 19:31:38-04
28519,567,6551,0.99,2017-04-12 03:32:09-04
28520,567,7340,2.99,2017-04-27 12:46:36-04
28521,567,8201,2.99,2017-04-28 21:39:14-04
28522,567,8629,2.99,2017-04-29 12:35:01-04
28523,567,9279,7.99,2017-04-30 13:43:47-04
28524,567,9475,6.99,2017-04-30 21:34:59-04
28525,568,4322,2.99,2017-04-07 16:23:03-04
28526,568,5332,2.99,2017-04-09 15:27:49-04
28527,568,5622,0.99,2017-04-10 04:08:03-04
28528,568,5776,4.99,2017-04-10 12:03:48-04
28529,568,7068,2.99,2017-04-27 02:26:16-04
28530,568,8185,0.99,2017-04-28 20:52:15-04
28531,568,9583,6.99,2017-04-30 01:33:47-04
28532,568,9738,0.99,2017-04-30 07:32:40-04
28533,569,4204,5.99,2017-04-07 09:52:44-04
28534,569,5003,0.99,2017-04-08 23:47:29-04
28535,569,6046,5.99,2017-04-11 01:50:15-04
28536,569,8910,2.99,2017-04-29 23:58:14-04
28537,569,9220,1.99,2017-04-30 11:45:53-04
28538,569,9399,4.99,2017-04-30 18:43:16-04
28539,569,9960,1.99,2017-04-30 14:34:18-04
28540,569,10192,2.99,2017-04-30 23:01:26-04
28541,570,3984,0.99,2017-04-06 21:51:02-04
28542,570,4069,0.99,2017-04-07 03:03:32-04
28543,570,4698,0.99,2017-04-08 09:47:57-04
28544,570,5638,4.99,2017-04-10 05:01:15-04
28545,570,6253,4.99,2017-04-11 13:35:45-04
28546,570,6556,0.99,2017-04-12 03:38:42-04
28547,570,7174,4.99,2017-04-27 06:29:02-04
28548,570,8735,4.99,2017-04-29 16:57:20-04
28549,570,9385,7.99,2017-04-30 17:54:15-04
28550,570,9398,0.99,2017-04-30 18:37:26-04
28551,570,9432,2.99,2017-04-30 19:54:44-04
28552,570,9766,4.99,2017-04-30 08:14:55-04
28553,570,10004,0.99,2017-04-30 16:19:49-04
28554,570,10168,2.99,2017-04-30 21:53:50-04
28555,571,3616,2.99,2017-04-06 04:20:39-04
28556,571,4162,4.99,2017-04-07 07:45:52-04
28557,571,5789,4.99,2017-04-10 12:39:52-04
28558,571,6676,8.99,2017-04-12 10:22:06-04
28559,571,6792,8.99,2017-04-12 15:05:54-04
28560,571,8084,5.99,2017-04-28 16:40:24-04
28561,571,8638,4.99,2017-04-29 12:58:49-04
28562,571,9300,1.99,2017-04-30 15:01:38-04
28563,571,9408,4.99,2017-04-30 19:00:35-04
28564,572,4601,2.99,2017-04-08 05:17:36-04
28565,572,5595,4.99,2017-04-10 03:02:11-04
28566,572,5713,6.99,2017-04-10 09:14:41-04
28567,572,6108,2.99,2017-04-11 05:47:50-04
28568,572,7161,4.99,2017-04-27 05:54:58-04
28569,572,7345,4.99,2017-04-27 12:58:19-04
28570,572,7713,6.99,2017-04-28 03:00:40-04
28571,572,8342,0.99,2017-04-29 03:13:31-04
28572,572,8432,0.99,2017-04-29 05:41:59-04
28573,572,9081,3.99,2017-04-30 06:38:24-04
28574,572,9950,5.99,2017-04-30 14:18:48-04
28575,572,10204,4.99,2017-04-30 23:16:05-04
28576,573,3768,0.99,2017-04-06 11:35:56-04
28577,573,3930,2.99,2017-04-06 19:22:33-04
28578,573,4023,4.99,2017-04-07 00:23:51-04
28579,573,4085,0.99,2017-04-07 03:54:05-04
28580,573,4609,0.99,2017-04-08 05:50:55-04
28581,573,4770,2.99,2017-04-08 13:58:12-04
28582,573,5036,5.99,2017-04-09 01:27:07-04
28583,573,5522,9.99,2017-04-10 00:14:55-04
28584,573,5903,2.99,2017-04-10 19:07:30-04
28585,573,6693,7.99,2017-04-12 11:05:26-04
28586,573,8400,4.99,2017-04-29 04:52:22-04
28587,573,9837,10.99,2017-04-30 10:42:45-04
28588,573,9846,4.99,2017-04-30 10:58:38-04
28589,573,9963,2.99,2017-04-30 14:45:12-04
28590,573,9971,5.99,2017-04-30 15:10:42-04
28591,574,3583,7.99,2017-04-06 02:39:09-04
28592,574,4004,4.99,2017-04-06 22:49:17-04
28593,574,4212,4.99,2017-04-07 10:21:40-04
28594,574,4890,2.99,2017-04-08 18:34:04-04
28595,574,5010,4.99,2017-04-09 00:01:49-04
28596,574,5076,3.99,2017-04-09 03:41:48-04
28597,574,5077,3.99,2017-04-09 03:46:27-04
28598,574,5640,2.99,2017-04-10 05:06:26-04
28599,574,6523,2.99,2017-04-12 02:42:45-04
28600,574,7093,1.99,2017-04-27 03:15:26-04
28601,574,7134,2.99,2017-04-27 05:01:32-04
28602,574,7964,2.99,2017-04-28 12:18:24-04
28603,574,8303,4.99,2017-04-29 01:34:22-04
28604,574,9589,7.99,2017-04-30 01:41:55-04
28605,574,9759,3.99,2017-04-30 07:54:23-04
28606,575,3558,6.99,2017-04-06 01:17:32-04
28607,575,5875,8.99,2017-04-10 17:35:13-04
28608,575,6907,2.99,2017-04-12 20:32:15-04
28609,575,7083,0.99,2017-04-27 02:57:05-04
28610,575,7139,2.99,2017-04-27 05:20:47-04
28611,575,8711,2.99,2017-04-29 15:55:41-04
28612,575,8904,0.99,2017-04-29 23:36:59-04
28613,575,8989,4.99,2017-04-30 03:07:45-04
28614,575,9733,4.99,2017-04-30 07:26:01-04
28615,576,3877,4.99,2017-04-06 16:50:36-04
28616,576,3889,0.99,2017-04-06 17:24:51-04
28617,576,3934,4.99,2017-04-06 19:35:49-04
28618,576,4514,4.99,2017-04-08 01:09:51-04
28619,576,5597,3.99,2017-04-10 03:16:23-04
28620,576,5934,4.99,2017-04-10 20:36:25-04
28621,576,7319,1.99,2017-04-27 11:59:51-04
28622,576,7605,3.99,2017-04-27 22:25:27-04
28623,576,8907,4.99,2017-04-29 23:53:29-04
28624,576,9133,5.99,2017-04-30 08:27:26-04
28625,576,9548,5.99,2017-04-30 00:22:45-04
28626,576,9620,8.99,2017-04-30 02:47:44-04
28627,576,9962,0.99,2017-04-30 14:39:02-04
28628,576,9979,2.99,2017-04-30 15:28:33-04
28629,576,10000,2.99,2017-04-30 16:09:31-04
28630,267,9403,4.99,2017-04-30 18:47:19-04
28631,577,3599,0.99,2017-04-06 03:45:02-04
28632,577,3785,7.99,2017-04-06 12:28:39-04
28633,577,4922,2.99,2017-04-08 20:12:26-04
28634,577,6500,2.99,2017-04-12 01:39:49-04
28635,577,6534,2.99,2017-04-12 03:08:09-04
28636,577,7197,0.99,2017-04-27 07:17:58-04
28637,577,7371,4.99,2017-04-27 13:47:08-04
28638,577,7876,8.99,2017-04-28 08:52:48-04
28639,577,8043,5.99,2017-04-28 15:14:10-04
28640,577,8060,6.99,2017-04-28 15:38:28-04
28641,577,8671,6.99,2017-04-29 14:18:03-04
28642,578,4496,4.99,2017-04-08 00:12:45-04
28643,578,5377,4.99,2017-04-09 17:32:56-04
28644,578,5445,0.99,2017-04-09 20:28:07-04
28645,578,5876,4.99,2017-04-10 17:35:41-04
28646,578,6784,4.99,2017-04-12 14:57:15-04
28647,578,6830,0.99,2017-04-12 17:11:21-04
28648,578,7059,5.99,2017-04-27 02:19:28-04
28649,578,8179,2.99,2017-04-28 20:33:39-04
28650,578,8218,2.99,2017-04-28 22:14:07-04
28651,578,9970,4.99,2017-04-30 15:06:50-04
28652,578,10029,6.99,2017-04-30 17:06:13-04
28653,578,10182,2.99,2017-04-30 22:36:27-04
28654,579,4619,9.99,2017-04-08 06:29:35-04
28655,579,4933,2.99,2017-04-08 20:46:55-04
28656,579,6304,4.99,2017-04-11 16:30:42-04
28657,579,6814,1.99,2017-04-12 16:40:24-04
28658,579,6824,6.99,2017-04-12 16:55:12-04
28659,579,6969,8.99,2017-04-26 22:52:20-04
28660,579,7221,2.99,2017-04-27 08:06:01-04
28661,579,8354,0.99,2017-04-29 03:24:52-04
28662,579,8876,0.99,2017-04-29 22:43:35-04
28663,579,8996,0.99,2017-04-30 03:21:49-04
28664,579,9349,9.99,2017-04-30 16:48:34-04
28665,579,9553,5.99,2017-04-30 00:35:00-04
28666,579,9976,2.99,2017-04-30 15:26:15-04
28667,579,9997,4.99,2017-04-30 16:05:56-04
28668,580,3571,1.99,2017-04-06 02:00:57-04
28669,580,3867,1.99,2017-04-06 16:20:45-04
28670,580,4169,1.99,2017-04-07 08:07:44-04
28671,580,4590,3.99,2017-04-08 04:56:14-04
28672,580,5937,6.99,2017-04-10 20:44:34-04
28673,580,6089,2.99,2017-04-11 04:14:25-04
28674,580,6170,2.99,2017-04-11 08:57:47-04
28675,580,7620,0.99,2017-04-27 22:55:43-04
28676,580,8784,4.99,2017-04-29 19:04:03-04
28677,580,8839,3.99,2017-04-29 21:21:00-04
28678,580,9199,0.99,2017-04-30 11:06:26-04
28679,580,9239,3.99,2017-04-30 12:19:18-04
28680,580,9460,5.99,2017-04-30 20:54:05-04
28681,580,9604,4.99,2017-04-30 02:15:38-04
28682,580,9865,0.99,2017-04-30 11:39:11-04
28683,581,4210,2.99,2017-04-07 10:04:46-04
28684,581,4244,2.99,2017-04-07 12:10:24-04
28685,581,4338,4.99,2017-04-07 17:08:22-04
28686,581,4613,0.99,2017-04-08 06:13:15-04
28687,581,4669,5.99,2017-04-08 08:41:34-04
28688,581,4815,8.99,2017-04-08 15:41:17-04
28689,581,4833,1.99,2017-04-08 16:36:01-04
28690,581,5516,4.99,2017-04-09 23:42:18-04
28691,581,5707,4.99,2017-04-10 08:54:40-04
28692,581,5812,2.99,2017-04-10 13:56:22-04
28693,581,7048,7.99,2017-04-27 02:00:14-04
28694,581,7783,2.99,2017-04-28 05:43:09-04
28695,581,9278,2.99,2017-04-30 13:43:45-04
28696,581,9449,1.99,2017-04-30 20:31:00-04
28697,582,3767,0.99,2017-04-06 11:35:53-04
28698,582,6629,5.99,2017-04-12 07:47:01-04
28699,582,7126,4.99,2017-04-27 04:41:39-04
28700,582,7311,6.99,2017-04-27 11:31:20-04
28701,582,7412,5.99,2017-04-27 15:13:00-04
28702,582,7575,2.99,2017-04-27 21:22:18-04
28703,582,8308,5.99,2017-04-29 01:50:41-04
28704,582,8554,2.99,2017-04-29 09:44:55-04
28705,582,8778,6.99,2017-04-29 18:42:51-04
28706,582,9768,9.99,2017-04-30 08:17:07-04
28707,583,3779,2.99,2017-04-06 12:15:02-04
28708,583,3842,4.99,2017-04-06 15:02:58-04
28709,583,3991,9.99,2017-04-06 22:02:07-04
28710,583,4464,4.99,2017-04-07 22:35:44-04
28711,583,5462,0.99,2017-04-09 21:25:19-04
28712,583,5478,5.99,2017-04-09 22:13:41-04
28713,583,5747,7.99,2017-04-10 10:43:59-04
28714,583,6684,6.99,2017-04-12 10:43:08-04
28715,583,7401,5.99,2017-04-27 14:46:21-04
28716,583,8568,7.99,2017-04-29 10:06:48-04
28717,583,9550,7.99,2017-04-30 00:26:00-04
28718,583,9808,1.99,2017-04-30 09:45:48-04
28719,584,3741,2.99,2017-04-06 10:28:44-04
28720,584,3895,7.99,2017-04-06 17:32:50-04
28721,584,4410,0.99,2017-04-07 20:16:42-04
28722,584,4977,0.99,2017-04-08 22:44:16-04
28723,584,6954,0.99,2017-04-26 22:23:39-04
28724,584,7186,2.99,2017-04-27 06:54:38-04
28725,584,7372,4.99,2017-04-27 13:47:08-04
28726,584,7659,4.99,2017-04-28 00:38:11-04
28727,584,8879,4.99,2017-04-29 22:44:28-04
28728,584,9451,3.99,2017-04-30 20:38:43-04
28729,584,9719,5.99,2017-04-30 06:53:39-04
28730,584,10073,2.99,2017-04-30 18:21:41-04
28731,585,4156,4.99,2017-04-07 07:32:17-04
28732,585,4579,4.99,2017-04-08 04:30:22-04
28733,585,4684,9.99,2017-04-08 09:09:32-04
28734,585,5284,2.99,2017-04-09 13:36:47-04
28735,585,5950,4.99,2017-04-10 21:42:11-04
28736,585,6733,6.99,2017-04-12 12:32:27-04
28737,585,7131,2.99,2017-04-27 04:53:32-04
28738,585,7384,4.99,2017-04-27 14:18:11-04
28739,585,7409,4.99,2017-04-27 15:06:50-04
28740,585,8353,2.99,2017-04-29 03:20:36-04
28741,585,9407,8.99,2017-04-30 18:53:50-04
28742,585,9590,3.99,2017-04-30 01:45:42-04
28743,585,9860,6.99,2017-04-30 11:31:50-04
28744,586,3487,6.99,2017-04-05 21:59:02-04
28745,586,3733,4.99,2017-04-06 10:02:21-04
28746,586,5382,2.99,2017-04-09 17:41:23-04
28747,586,6679,2.99,2017-04-12 10:29:33-04
28748,586,9786,2.99,2017-04-30 08:53:47-04
28749,586,9896,2.99,2017-04-30 12:38:14-04
28750,587,3562,2.99,2017-04-06 01:23:02-04
28751,587,3969,0.99,2017-04-06 21:16:25-04
28752,587,5243,3.99,2017-04-09 11:50:34-04
28753,587,6639,0.99,2017-04-12 08:29:10-04
28754,587,6665,6.99,2017-04-12 09:57:40-04
28755,587,7501,8.99,2017-04-27 18:45:25-04
28756,587,8776,5.99,2017-04-29 18:35:32-04
28757,587,9720,6.99,2017-04-30 06:53:47-04
28758,587,9785,4.99,2017-04-30 08:50:41-04
28759,587,9909,5.99,2017-04-30 13:12:00-04
28760,588,3628,4.99,2017-04-06 04:48:09-04
28761,588,4101,0.99,2017-04-07 04:53:37-04
28762,588,4207,5.99,2017-04-07 10:01:11-04
28763,588,5203,2.99,2017-04-09 09:22:25-04
28764,588,5335,4.99,2017-04-09 15:29:15-04
28765,588,6368,4.99,2017-04-11 19:47:27-04
28766,588,7377,2.99,2017-04-27 13:59:54-04
28767,588,7903,2.99,2017-04-28 09:49:02-04
28768,588,8421,4.99,2017-04-29 05:29:13-04
28769,588,8429,2.99,2017-04-29 05:40:15-04
28770,588,8519,2.99,2017-04-29 08:38:09-04
28771,588,8769,2.99,2017-04-29 18:13:59-04
28772,588,9326,2.99,2017-04-30 15:58:29-04
28773,588,9370,4.99,2017-04-30 17:25:55-04
28774,589,4986,2.99,2017-04-08 23:12:59-04
28775,589,5951,0.99,2017-04-10 21:42:55-04
28776,589,6177,4.99,2017-04-11 09:22:15-04
28777,589,6247,3.99,2017-04-11 13:28:31-04
28778,589,7250,0.99,2017-04-27 09:12:35-04
28779,589,7431,3.99,2017-04-27 15:55:53-04
28780,589,7948,9.99,2017-04-28 11:34:42-04
28781,589,8056,0.99,2017-04-28 15:32:41-04
28782,589,8374,3.99,2017-04-29 03:52:28-04
28783,589,9153,4.99,2017-04-30 09:26:42-04
28784,590,4685,4.99,2017-04-08 09:13:39-04
28785,590,4710,2.99,2017-04-08 10:33:19-04
28786,590,4722,4.99,2017-04-08 11:10:53-04
28787,590,5165,0.99,2017-04-09 07:37:19-04
28788,590,5529,2.99,2017-04-10 00:39:39-04
28789,590,5991,4.99,2017-04-10 23:32:04-04
28790,590,6232,4.99,2017-04-11 12:36:53-04
28791,590,6492,4.99,2017-04-12 00:57:06-04
28792,590,7010,4.99,2017-04-27 00:24:27-04
28793,590,7665,2.99,2017-04-28 00:56:56-04
28794,590,8195,5.99,2017-04-28 21:21:24-04
28795,590,8801,4.99,2017-04-29 19:53:48-04
28796,590,9126,0.99,2017-04-30 08:12:41-04
28797,590,9884,4.99,2017-04-30 12:24:50-04
28798,591,3636,0.99,2017-04-06 05:32:18-04
28799,591,4383,11.99,2017-04-07 19:14:17-04
28800,591,4581,6.99,2017-04-08 04:33:32-04
28801,591,5704,5.99,2017-04-10 08:34:55-04
28802,591,5759,6.99,2017-04-10 11:11:48-04
28803,591,7118,8.99,2017-04-27 04:22:16-04
28804,591,7212,2.99,2017-04-27 07:49:48-04
28805,591,7511,4.99,2017-04-27 19:07:06-04
28806,591,7549,3.99,2017-04-27 20:21:47-04
28807,591,7741,0.99,2017-04-28 03:54:21-04
28808,591,7997,4.99,2017-04-28 13:30:51-04
28809,591,8149,3.99,2017-04-28 19:16:38-04
28810,591,8666,5.99,2017-04-29 14:08:04-04
28811,591,8819,4.99,2017-04-29 20:42:52-04
28812,591,9684,0.99,2017-04-30 05:16:59-04
28813,592,3560,2.99,2017-04-06 01:20:03-04
28814,592,3973,11.99,2017-04-06 21:26:57-04
28815,592,4129,1.99,2017-04-07 06:05:29-04
28816,592,4145,9.99,2017-04-07 06:55:05-04
28817,592,4460,0.99,2017-04-07 22:18:40-04
28818,592,4518,2.99,2017-04-08 01:17:02-04
28819,592,6937,0.99,2017-04-26 21:44:16-04
28820,592,7173,0.99,2017-04-27 06:27:50-04
28821,592,7278,3.99,2017-04-27 10:19:00-04
28822,592,7364,4.99,2017-04-27 13:27:06-04
28823,592,8730,2.99,2017-04-29 16:52:00-04
28824,592,8773,0.99,2017-04-29 18:24:00-04
28825,592,9268,4.99,2017-04-30 13:30:56-04
28826,592,9437,3.99,2017-04-30 20:04:30-04
28827,592,9666,6.99,2017-04-30 04:49:24-04
28828,593,3542,2.99,2017-04-06 00:20:08-04
28829,593,4075,2.99,2017-04-07 03:20:10-04
28830,593,4280,3.99,2017-04-07 13:37:57-04
28831,593,4623,0.99,2017-04-08 06:31:48-04
28832,593,4781,4.99,2017-04-08 14:35:21-04
28833,593,4867,0.99,2017-04-08 17:39:18-04
28834,593,6386,2.99,2017-04-11 20:43:23-04
28835,593,6731,2.99,2017-04-12 12:26:53-04
28836,593,7958,4.99,2017-04-28 12:03:00-04
28837,593,8497,2.99,2017-04-29 07:35:29-04
28838,593,9329,6.99,2017-04-30 16:11:04-04
28839,593,9483,6.99,2017-04-30 21:59:57-04
28840,594,3474,0.99,2017-04-05 21:28:19-04
28841,594,3546,4.99,2017-04-06 00:46:20-04
28842,594,3960,2.99,2017-04-06 20:37:19-04
28843,594,4037,5.99,2017-04-07 01:21:18-04
28844,594,4154,3.99,2017-04-07 07:26:49-04
28845,594,5386,2.99,2017-04-09 17:47:35-04
28846,594,6473,6.99,2017-04-12 00:04:06-04
28847,594,7533,8.99,2017-04-27 19:52:59-04
28848,594,8567,1.99,2017-04-29 10:05:56-04
28849,594,8603,2.99,2017-04-29 11:35:33-04
28850,594,8820,5.99,2017-04-29 20:43:22-04
28851,594,9545,7.99,2017-04-30 00:14:50-04
28852,594,9698,3.99,2017-04-30 05:53:01-04
28853,594,9802,4.99,2017-04-30 09:32:46-04
28854,595,3789,9.99,2017-04-06 12:30:52-04
28855,595,4017,4.99,2017-04-06 23:36:44-04
28856,595,4241,4.99,2017-04-07 12:07:26-04
28857,595,4775,2.99,2017-04-08 14:12:31-04
28858,595,5631,1.99,2017-04-10 04:44:11-04
28859,595,5952,1.99,2017-04-10 21:46:46-04
28860,595,6105,6.99,2017-04-11 05:31:45-04
28861,595,6704,6.99,2017-04-12 11:18:50-04
28862,595,7086,4.99,2017-04-27 03:08:12-04
28863,595,7307,0.99,2017-04-27 11:27:36-04
28864,595,7396,4.99,2017-04-27 14:32:19-04
28865,595,7490,3.99,2017-04-27 18:16:38-04
28866,595,9152,2.99,2017-04-30 09:19:53-04
28867,595,9223,2.99,2017-04-30 11:51:46-04
28868,595,9354,4.99,2017-04-30 17:01:17-04
28869,595,9497,0.99,2017-04-30 22:25:20-04
28870,595,9542,4.99,2017-04-30 00:10:14-04
28871,595,9631,2.99,2017-04-30 03:30:26-04
28872,595,9826,10.99,2017-04-30 10:20:12-04
28873,596,5742,3.99,2017-04-10 10:24:44-04
28874,596,6015,2.99,2017-04-11 00:32:38-04
28875,596,6017,0.99,2017-04-11 00:33:58-04
28876,596,6197,4.99,2017-04-11 10:38:17-04
28877,596,6883,4.99,2017-04-12 19:19:14-04
28878,596,10094,3.99,2017-04-30 18:59:44-04
28879,597,5093,0.99,2017-04-09 04:27:38-04
28880,597,5348,4.99,2017-04-09 16:02:37-04
28881,597,5732,2.99,2017-04-10 10:04:58-04
28882,597,6508,2.99,2017-04-12 02:03:16-04
28883,597,7968,4.99,2017-04-28 12:26:01-04
28884,597,8948,4.99,2017-04-30 01:44:44-04
28885,597,10021,4.99,2017-04-30 16:53:05-04
28886,597,10214,0.99,2017-04-30 23:32:41-04
28887,598,3648,0.99,2017-04-06 05:59:07-04
28888,598,3950,6.99,2017-04-06 20:17:10-04
28889,598,3972,4.99,2017-04-06 21:22:23-04
28890,598,4181,4.99,2017-04-07 08:56:20-04
28891,598,5688,5.99,2017-04-10 07:44:34-04
28892,598,6519,4.99,2017-04-12 02:29:02-04
28893,598,6528,4.99,2017-04-12 02:58:10-04
28894,598,6575,0.99,2017-04-12 04:41:19-04
28895,598,6660,3.99,2017-04-12 09:48:38-04
28896,598,7201,6.99,2017-04-27 07:26:06-04
28897,598,7354,0.99,2017-04-27 13:10:37-04
28898,598,7998,0.99,2017-04-28 13:37:14-04
28899,598,8436,0.99,2017-04-29 05:49:46-04
28900,598,8511,5.99,2017-04-29 08:11:08-04
28901,598,8939,4.99,2017-04-30 01:25:19-04
28902,598,10054,4.99,2017-04-30 17:44:18-04
28903,599,5065,0.99,2017-04-09 03:10:26-04
28904,599,5843,2.99,2017-04-10 15:42:53-04
28905,599,6800,9.99,2017-04-12 15:32:22-04
28906,599,6895,2.99,2017-04-12 19:52:25-04
28907,599,8965,6.99,2017-04-30 02:21:03-04
28908,599,9630,2.99,2017-04-30 03:25:33-04
28909,202,3861,8.99,2017-04-06 15:53:15-04
28910,599,9679,2.99,2017-04-30 05:09:45-04
28911,202,4567,4.99,2017-04-08 03:48:30-04
28912,202,5194,2.99,2017-04-09 09:00:00-04
28913,202,5297,2.99,2017-04-09 14:00:55-04
28914,202,5838,2.99,2017-04-10 15:33:22-04
28915,202,7613,2.99,2017-04-27 22:42:24-04
28916,202,8351,2.99,2017-04-29 03:19:19-04
28917,202,8779,2.99,2017-04-29 18:43:26-04
28918,202,8830,2.99,2017-04-29 21:03:01-04
28919,202,8930,0.99,2017-04-30 00:57:04-04
28920,202,9057,2.99,2017-04-30 05:42:44-04
28921,202,9467,8.99,2017-04-30 21:14:00-04
28922,202,9751,4.99,2017-04-30 07:49:16-04
28923,203,4136,2.99,2017-04-07 06:44:18-04
28924,203,5579,5.99,2017-04-10 02:32:55-04
28925,203,7787,6.99,2017-04-28 05:47:28-04
28926,203,8039,0.99,2017-04-28 15:03:42-04
28927,203,8463,4.99,2017-04-29 06:46:17-04
28928,203,8792,7.99,2017-04-29 19:24:40-04
28929,203,9015,10.99,2017-04-30 03:49:58-04
28930,204,4043,0.99,2017-04-07 01:38:16-04
